13.000000	23.000000	
23.000000	33.000000	
33.000000	43.000000	
43.000000	53.000000	
53.000000	63.000000	
63.000000	73.000000	
73.000000	83.000000	
83.000000	93.000000	
93.000000	103.000000	
103.000000	113.000000	
113.000000	123.000000	
123.000000	133.000000	
133.000000	143.000000	
143.000000	153.000000	
153.000000	163.000000	
163.000000	173.000000	
173.000000	183.000000	
183.000000	193.000000	
193.000000	203.000000	
203.000000	213.000000	
213.000000	223.000000	
223.000000	233.000000	
233.000000	243.000000	
243.000000	253.000000	
253.000000	263.000000	
263.000000	273.000000	
273.000000	283.000000	
283.000000	293.000000	
293.000000	303.000000	
303.000000	313.000000	
313.000000	323.000000	
323.000000	333.000000	
333.000000	343.000000	
343.000000	353.000000	
353.000000	363.000000	
363.000000	373.000000	
373.000000	383.000000	
383.000000	393.000000	
393.000000	403.000000	
403.000000	413.000000	
413.000000	423.000000	
423.000000	433.000000	
433.000000	443.000000	
443.000000	453.000000	
453.000000	463.000000	
463.000000	473.000000	
473.000000	483.000000	
483.000000	493.000000	
493.000000	503.000000	
503.000000	513.000000	
513.000000	523.000000	
523.000000	533.000000	
533.000000	543.000000	
543.000000	553.000000	
553.000000	563.000000	
563.000000	573.000000	
573.000000	583.000000	
583.000000	593.000000	
593.000000	603.000000	
603.000000	613.000000	
613.000000	623.000000	
623.000000	633.000000	
633.000000	643.000000	
643.000000	653.000000	
653.000000	663.000000	
663.000000	673.000000	
673.000000	683.000000	
683.000000	693.000000	
693.000000	703.000000	
703.000000	713.000000	
713.000000	723.000000	
723.000000	733.000000	
733.000000	743.000000	
743.000000	753.000000	
753.000000	763.000000	
763.000000	773.000000	
773.000000	783.000000	
783.000000	793.000000	
793.000000	803.000000	
803.000000	813.000000	
813.000000	823.000000	
823.000000	833.000000	
833.000000	843.000000	
